,trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,datetime,direction_id
3717,47674279,22:26:00,22:26:00,80421,21,804 - Azusa / Citrus,0,0,2019-01-16 22:26:00,0
3718,47674279,22:32:00,22:32:00,80422,22,804 - Azusa / Citrus,0,0,2019-01-16 22:32:00,0
3719,47674279,22:35:00,22:35:00,80423,23,804 - Azusa / Citrus,0,0,2019-01-16 22:35:00,0
3720,47674279,22:38:00,22:38:00,80424,24,804 - Azusa / Citrus,0,0,2019-01-16 22:38:00,0
3721,47674279,22:42:00,22:42:00,80425,25,804 - Azusa / Citrus,0,0,2019-01-16 22:42:00,0
3722,47674279,22:44:00,22:44:00,80426,26,804 - Azusa / Citrus,0,0,2019-01-16 22:44:00,0
3723,47674279,22:46:00,22:46:00,80427,27,804 - Azusa / Citrus,0,0,2019-01-16 22:46:00,0
3724,47674280,22:57:00,22:57:00,80427,1,804 - Atlantic Station,0,0,2019-01-16 22:57:00,1
3725,47674280,22:59:00,22:59:00,80426,2,804 - Atlantic Station,0,0,2019-01-16 22:59:00,1
3726,47674280,23:01:00,23:01:00,80425,3,804 - Atlantic Station,0,0,2019-01-16 23:01:00,1
3727,47674280,23:04:00,23:04:00,80424,4,804 - Atlantic Station,0,0,2019-01-16 23:04:00,1
3728,47674280,23:08:00,23:08:00,80423,5,804 - Atlantic Station,0,0,2019-01-16 23:08:00,1
3729,47674280,23:11:00,23:11:00,80422,6,804 - Atlantic Station,0,0,2019-01-16 23:11:00,1
3730,47674280,23:16:00,23:16:00,80421,7,804 - Atlantic Station,0,0,2019-01-16 23:16:00,1
3731,47674280,23:20:00,23:20:00,80420,8,804 - Atlantic Station,0,0,2019-01-16 23:20:00,1
3732,47674280,23:22:00,23:22:00,80419,9,804 - Atlantic Station,0,0,2019-01-16 23:22:00,1
3733,47674280,23:24:00,23:24:00,80418,10,804 - Atlantic Station,0,0,2019-01-16 23:24:00,1
3734,47674280,23:25:00,23:25:00,80417,11,804 - Atlantic Station,0,0,2019-01-16 23:25:00,1
3735,47674280,23:27:00,23:27:00,80416,12,804 - Atlantic Station,0,0,2019-01-16 23:27:00,1
3736,47674280,23:30:00,23:30:00,80415,13,804 - Atlantic Station,0,0,2019-01-16 23:30:00,1
3737,47674280,23:34:00,23:34:00,80414,14,804 - Atlantic Station,0,0,2019-01-16 23:34:00,1
3738,47674280,23:37:00,23:37:00,80413,15,804 - Atlantic Station,0,0,2019-01-16 23:37:00,1
3739,47674280,23:39:00,23:39:00,80412,16,804 - Atlantic Station,0,0,2019-01-16 23:39:00,1
3740,47674280,23:41:00,23:41:00,80411,17,804 - Atlantic Station,0,0,2019-01-16 23:41:00,1
3741,47674280,23:44:00,23:44:00,80410,18,804 - Atlantic Station,0,0,2019-01-16 23:44:00,1
3742,47674280,23:46:00,23:46:00,80409,19,804 - Atlantic Station,0,0,2019-01-16 23:46:00,1
3743,47674280,23:50:00,23:50:00,80408,20,804 - Atlantic Station,0,0,2019-01-16 23:50:00,1
3744,47674280,23:54:00,23:54:00,80407,21,804 - Atlantic Station,0,0,2019-01-16 23:54:00,1
3745,47674280,23:56:00,23:56:00,80406,22,804 - Atlantic Station,0,0,2019-01-16 23:56:00,1
3746,47674280,23:58:00,23:58:00,80405,23,804 - Atlantic Station,0,0,2019-01-16 23:58:00,1
3747,47674280,24:01:00,24:01:00,80404,24,804 - Atlantic Station,0,0,2019-01-17 00:01:00,1
3748,47674280,24:05:00,24:05:00,80403,25,804 - Atlantic Station,0,0,2019-01-17 00:05:00,1
3749,47674280,24:07:00,24:07:00,80402,26,804 - Atlantic Station,0,0,2019-01-17 00:07:00,1
3750,47674280,24:09:00,24:09:00,80401,27,804 - Atlantic Station,0,0,2019-01-17 00:09:00,1
3751,47674284,05:07:00,05:07:00,80427,1,804 - Atlantic Station,0,0,2019-01-16 05:07:00,1
3752,47674284,05:09:00,05:09:00,80426,2,804 - Atlantic Station,0,0,2019-01-16 05:09:00,1
3753,47674284,05:11:00,05:11:00,80425,3,804 - Atlantic Station,0,0,2019-01-16 05:11:00,1
3754,47674284,05:14:00,05:14:00,80424,4,804 - Atlantic Station,0,0,2019-01-16 05:14:00,1
3755,47674284,05:18:00,05:18:00,80423,5,804 - Atlantic Station,0,0,2019-01-16 05:18:00,1
3756,47674284,05:21:00,05:21:00,80422,6,804 - Atlantic Station,0,0,2019-01-16 05:21:00,1
3757,47674284,05:26:00,05:26:00,80421,7,804 - Atlantic Station,0,0,2019-01-16 05:26:00,1
3758,47674284,05:29:00,05:29:00,80420,8,804 - Atlantic Station,0,0,2019-01-16 05:29:00,1
3759,47674284,05:31:00,05:31:00,80419,9,804 - Atlantic Station,0,0,2019-01-16 05:31:00,1
3760,47674284,05:33:00,05:33:00,80418,10,804 - Atlantic Station,0,0,2019-01-16 05:33:00,1
3761,47674284,05:34:00,05:34:00,80417,11,804 - Atlantic Station,0,0,2019-01-16 05:34:00,1
3762,47674284,05:36:00,05:36:00,80416,12,804 - Atlantic Station,0,0,2019-01-16 05:36:00,1
3763,47674284,05:39:00,05:39:00,80415,13,804 - Atlantic Station,0,0,2019-01-16 05:39:00,1
3764,47674284,05:43:00,05:43:00,80414,14,804 - Atlantic Station,0,0,2019-01-16 05:43:00,1
3765,47674284,05:46:00,05:46:00,80413,15,804 - Atlantic Station,0,0,2019-01-16 05:46:00,1
3766,47674284,05:48:00,05:48:00,80412,16,804 - Atlantic Station,0,0,2019-01-16 05:48:00,1
3767,47674284,05:50:00,05:50:00,80411,17,804 - Atlantic Station,0,0,2019-01-16 05:50:00,1
3768,47674284,05:53:00,05:53:00,80410,18,804 - Atlantic Station,0,0,2019-01-16 05:53:00,1
3769,47674284,05:55:00,05:55:00,80409,19,804 - Atlantic Station,0,0,2019-01-16 05:55:00,1
3770,47674284,05:59:00,05:59:00,80408,20,804 - Atlantic Station,0,0,2019-01-16 05:59:00,1
3771,47674284,06:03:00,06:03:00,80407,21,804 - Atlantic Station,0,0,2019-01-16 06:03:00,1
3772,47674284,06:05:00,06:05:00,80406,22,804 - Atlantic Station,0,0,2019-01-16 06:05:00,1
3773,47674284,06:07:00,06:07:00,80405,23,804 - Atlantic Station,0,0,2019-01-16 06:07:00,1
3774,47674284,06:10:00,06:10:00,80404,24,804 - Atlantic Station,0,0,2019-01-16 06:10:00,1
3775,47674284,06:14:00,06:14:00,80403,25,804 - Atlantic Station,0,0,2019-01-16 06:14:00,1
3776,47674284,06:16:00,06:16:00,80402,26,804 - Atlantic Station,0,0,2019-01-16 06:16:00,1
3777,47674284,06:18:00,06:18:00,80401,27,804 - Atlantic Station,0,0,2019-01-16 06:18:00,1
3778,47674285,06:24:00,06:24:00,80401,1,804 - Azusa / Citrus,0,0,2019-01-16 06:24:00,0
3779,47674285,06:26:00,06:26:00,80402,2,804 - Azusa / Citrus,0,0,2019-01-16 06:26:00,0
3780,47674285,06:29:00,06:29:00,80403,3,804 - Azusa / Citrus,0,0,2019-01-16 06:29:00,0
3781,47674285,06:34:00,06:34:00,80404,4,804 - Azusa / Citrus,0,0,2019-01-16 06:34:00,0
3782,47674285,06:37:00,06:37:00,80405,5,804 - Azusa / Citrus,0,0,2019-01-16 06:37:00,0
3783,47674285,06:38:00,06:38:00,80406,6,804 - Azusa / Citrus,0,0,2019-01-16 06:38:00,0
3784,47674285,06:40:00,06:40:00,80407,7,804 - Azusa / Citrus,0,0,2019-01-16 06:40:00,0
3785,47674285,06:44:00,06:44:00,80408,8,804 - Azusa / Citrus,0,0,2019-01-16 06:44:00,0
3786,47674285,06:48:00,06:48:00,80409,9,804 - Azusa / Citrus,0,0,2019-01-16 06:48:00,0
3787,47674285,06:50:00,06:50:00,80410,10,804 - Azusa / Citrus,0,0,2019-01-16 06:50:00,0
3788,47674285,06:53:00,06:53:00,80411,11,804 - Azusa / Citrus,0,0,2019-01-16 06:53:00,0
3789,47674285,06:55:00,06:55:00,80412,12,804 - Azusa / Citrus,0,0,2019-01-16 06:55:00,0
3790,47674285,06:57:00,06:57:00,80413,13,804 - Azusa / Citrus,0,0,2019-01-16 06:57:00,0
3791,47674285,07:01:00,07:01:00,80414,14,804 - Azusa / Citrus,0,0,2019-01-16 07:01:00,0
3792,47674285,07:04:00,07:04:00,80415,15,804 - Azusa / Citrus,0,0,2019-01-16 07:04:00,0
3793,47674285,07:07:00,07:07:00,80416,16,804 - Azusa / Citrus,0,0,2019-01-16 07:07:00,0
3794,47674285,07:10:00,07:10:00,80417,17,804 - Azusa / Citrus,0,0,2019-01-16 07:10:00,0
3795,47674285,07:11:00,07:11:00,80418,18,804 - Azusa / Citrus,0,0,2019-01-16 07:11:00,0
3796,47674285,07:13:00,07:13:00,80419,19,804 - Azusa / Citrus,0,0,2019-01-16 07:13:00,0
3797,47674285,07:15:00,07:15:00,80420,20,804 - Azusa / Citrus,0,0,2019-01-16 07:15:00,0
3798,47674285,07:18:00,07:18:00,80421,21,804 - Azusa / Citrus,0,0,2019-01-16 07:18:00,0
3799,47674285,07:23:00,07:23:00,80422,22,804 - Azusa / Citrus,0,0,2019-01-16 07:23:00,0
3800,47674285,07:26:00,07:26:00,80423,23,804 - Azusa / Citrus,0,0,2019-01-16 07:26:00,0
3801,47674285,07:29:00,07:29:00,80424,24,804 - Azusa / Citrus,0,0,2019-01-16 07:29:00,0
3802,47674285,07:33:00,07:33:00,80425,25,804 - Azusa / Citrus,0,0,2019-01-16 07:33:00,0
3803,47674285,07:35:00,07:35:00,80426,26,804 - Azusa / Citrus,0,0,2019-01-16 07:35:00,0
3804,47674285,07:37:00,07:37:00,80427,27,804 - Azusa / Citrus,0,0,2019-01-16 07:37:00,0
3805,47674286,07:41:00,07:41:00,80427,1,804 - Atlantic Station,0,0,2019-01-16 07:41:00,1
3806,47674286,07:43:00,07:43:00,80426,2,804 - Atlantic Station,0,0,2019-01-16 07:43:00,1
3807,47674286,07:45:00,07:45:00,80425,3,804 - Atlantic Station,0,0,2019-01-16 07:45:00,1
3808,47674286,07:48:00,07:48:00,80424,4,804 - Atlantic Station,0,0,2019-01-16 07:48:00,1
3809,47674286,07:52:00,07:52:00,80423,5,804 - Atlantic Station,0,0,2019-01-16 07:52:00,1
3810,47674286,07:55:00,07:55:00,80422,6,804 - Atlantic Station,0,0,2019-01-16 07:55:00,1
3811,47674286,08:00:00,08:00:00,80421,7,804 - Atlantic Station,0,0,2019-01-16 08:00:00,1
3812,47674286,08:03:00,08:03:00,80420,8,804 - Atlantic Station,0,0,2019-01-16 08:03:00,1
3813,47674286,08:05:00,08:05:00,80419,9,804 - Atlantic Station,0,0,2019-01-16 08:05:00,1
3814,47674286,08:07:00,08:07:00,80418,10,804 - Atlantic Station,0,0,2019-01-16 08:07:00,1
3815,47674286,08:08:00,08:08:00,80417,11,804 - Atlantic Station,0,0,2019-01-16 08:08:00,1
3816,47674286,08:10:00,08:10:00,80416,12,804 - Atlantic Station,0,0,2019-01-16 08:10:00,1
3817,47674286,08:13:00,08:13:00,80415,13,804 - Atlantic Station,0,0,2019-01-16 08:13:00,1
3818,47674286,08:17:00,08:17:00,80414,14,804 - Atlantic Station,0,0,2019-01-16 08:17:00,1
3819,47674286,08:20:00,08:20:00,80413,15,804 - Atlantic Station,0,0,2019-01-16 08:20:00,1
3820,47674286,08:22:00,08:22:00,80412,16,804 - Atlantic Station,0,0,2019-01-16 08:22:00,1
3821,47674286,08:24:00,08:24:00,80411,17,804 - Atlantic Station,0,0,2019-01-16 08:24:00,1
3822,47674286,08:27:00,08:27:00,80410,18,804 - Atlantic Station,0,0,2019-01-16 08:27:00,1
3823,47674286,08:29:00,08:29:00,80409,19,804 - Atlantic Station,0,0,2019-01-16 08:29:00,1
3824,47674286,08:33:00,08:33:00,80408,20,804 - Atlantic Station,0,0,2019-01-16 08:33:00,1
3825,47674286,08:37:00,08:37:00,80407,21,804 - Atlantic Station,0,0,2019-01-16 08:37:00,1
3826,47674286,08:39:00,08:39:00,80406,22,804 - Atlantic Station,0,0,2019-01-16 08:39:00,1
3827,47674286,08:41:00,08:41:00,80405,23,804 - Atlantic Station,0,0,2019-01-16 08:41:00,1
3828,47674286,08:44:00,08:44:00,80404,24,804 - Atlantic Station,0,0,2019-01-16 08:44:00,1
3829,47674286,08:48:00,08:48:00,80403,25,804 - Atlantic Station,0,0,2019-01-16 08:48:00,1
3830,47674286,08:50:00,08:50:00,80402,26,804 - Atlantic Station,0,0,2019-01-16 08:50:00,1
3831,47674286,08:52:00,08:52:00,80401,27,804 - Atlantic Station,0,0,2019-01-16 08:52:00,1
3832,47674287,08:58:00,08:58:00,80401,1,804 - Azusa / Citrus,0,0,2019-01-16 08:58:00,0
3833,47674287,09:00:00,09:00:00,80402,2,804 - Azusa / Citrus,0,0,2019-01-16 09:00:00,0
3834,47674287,09:03:00,09:03:00,80403,3,804 - Azusa / Citrus,0,0,2019-01-16 09:03:00,0
3835,47674287,09:08:00,09:08:00,80404,4,804 - Azusa / Citrus,0,0,2019-01-16 09:08:00,0
3836,47674287,09:11:00,09:11:00,80405,5,804 - Azusa / Citrus,0,0,2019-01-16 09:11:00,0
3837,47674287,09:12:00,09:12:00,80406,6,804 - Azusa / Citrus,0,0,2019-01-16 09:12:00,0
3838,47674287,09:14:00,09:14:00,80407,7,804 - Azusa / Citrus,0,0,2019-01-16 09:14:00,0
3839,47674287,09:18:00,09:18:00,80408,8,804 - Azusa / Citrus,0,0,2019-01-16 09:18:00,0
3840,47674287,09:22:00,09:22:00,80409,9,804 - Azusa / Citrus,0,0,2019-01-16 09:22:00,0
3841,47674287,09:24:00,09:24:00,80410,10,804 - Azusa / Citrus,0,0,2019-01-16 09:24:00,0
3842,47674287,09:27:00,09:27:00,80411,11,804 - Azusa / Citrus,0,0,2019-01-16 09:27:00,0
3843,47674287,09:29:00,09:29:00,80412,12,804 - Azusa / Citrus,0,0,2019-01-16 09:29:00,0
3844,47674287,09:31:00,09:31:00,80413,13,804 - Azusa / Citrus,0,0,2019-01-16 09:31:00,0
3845,47674287,09:35:00,09:35:00,80414,14,804 - Azusa / Citrus,0,0,2019-01-16 09:35:00,0
3846,47674287,09:38:00,09:38:00,80415,15,804 - Azusa / Citrus,0,0,2019-01-16 09:38:00,0
3847,47674287,09:41:00,09:41:00,80416,16,804 - Azusa / Citrus,0,0,2019-01-16 09:41:00,0
3848,47674287,09:44:00,09:44:00,80417,17,804 - Azusa / Citrus,0,0,2019-01-16 09:44:00,0
3849,47674287,09:45:00,09:45:00,80418,18,804 - Azusa / Citrus,0,0,2019-01-16 09:45:00,0
3850,47674287,09:47:00,09:47:00,80419,19,804 - Azusa / Citrus,0,0,2019-01-16 09:47:00,0
3851,47674287,09:49:00,09:49:00,80420,20,804 - Azusa / Citrus,0,0,2019-01-16 09:49:00,0
3852,47674287,09:52:00,09:52:00,80421,21,804 - Azusa / Citrus,0,0,2019-01-16 09:52:00,0
3853,47674287,09:57:00,09:57:00,80422,22,804 - Azusa / Citrus,0,0,2019-01-16 09:57:00,0
3854,47674287,10:00:00,10:00:00,80423,23,804 - Azusa / Citrus,0,0,2019-01-16 10:00:00,0
3855,47674287,10:03:00,10:03:00,80424,24,804 - Azusa / Citrus,0,0,2019-01-16 10:03:00,0
3856,47674287,10:07:00,10:07:00,80425,25,804 - Azusa / Citrus,0,0,2019-01-16 10:07:00,0
3857,47674287,10:09:00,10:09:00,80426,26,804 - Azusa / Citrus,0,0,2019-01-16 10:09:00,0
3858,47674287,10:11:00,10:11:00,80427,27,804 - Azusa / Citrus,0,0,2019-01-16 10:11:00,0
3859,47674289,07:49:00,07:49:00,80427,1,804 - Atlantic Station,0,0,2019-01-16 07:49:00,1
3860,47674289,07:51:00,07:51:00,80426,2,804 - Atlantic Station,0,0,2019-01-16 07:51:00,1
3861,47674289,07:53:00,07:53:00,80425,3,804 - Atlantic Station,0,0,2019-01-16 07:53:00,1
3862,47674289,07:56:00,07:56:00,80424,4,804 - Atlantic Station,0,0,2019-01-16 07:56:00,1
3863,47674289,08:00:00,08:00:00,80423,5,804 - Atlantic Station,0,0,2019-01-16 08:00:00,1
3864,47674289,08:03:00,08:03:00,80422,6,804 - Atlantic Station,0,0,2019-01-16 08:03:00,1
3865,47674289,08:08:00,08:08:00,80421,7,804 - Atlantic Station,0,0,2019-01-16 08:08:00,1
3866,47674289,08:11:00,08:11:00,80420,8,804 - Atlantic Station,0,0,2019-01-16 08:11:00,1
3867,47674289,08:13:00,08:13:00,80419,9,804 - Atlantic Station,0,0,2019-01-16 08:13:00,1
3868,47674289,08:15:00,08:15:00,80418,10,804 - Atlantic Station,0,0,2019-01-16 08:15:00,1
3869,47674289,08:16:00,08:16:00,80417,11,804 - Atlantic Station,0,0,2019-01-16 08:16:00,1
3870,47674289,08:18:00,08:18:00,80416,12,804 - Atlantic Station,0,0,2019-01-16 08:18:00,1
3871,47674289,08:21:00,08:21:00,80415,13,804 - Atlantic Station,0,0,2019-01-16 08:21:00,1
3872,47674289,08:25:00,08:25:00,80414,14,804 - Atlantic Station,0,0,2019-01-16 08:25:00,1
3873,47674289,08:28:00,08:28:00,80413,15,804 - Atlantic Station,0,0,2019-01-16 08:28:00,1
3874,47674289,08:30:00,08:30:00,80412,16,804 - Atlantic Station,0,0,2019-01-16 08:30:00,1
3875,47674289,08:32:00,08:32:00,80411,17,804 - Atlantic Station,0,0,2019-01-16 08:32:00,1
3876,47674289,08:35:00,08:35:00,80410,18,804 - Atlantic Station,0,0,2019-01-16 08:35:00,1
3877,47674289,08:37:00,08:37:00,80409,19,804 - Atlantic Station,0,0,2019-01-16 08:37:00,1
3878,47674289,08:41:00,08:41:00,80408,20,804 - Atlantic Station,0,0,2019-01-16 08:41:00,1
3879,47674289,08:45:00,08:45:00,80407,21,804 - Atlantic Station,0,0,2019-01-16 08:45:00,1
3880,47674289,08:47:00,08:47:00,80406,22,804 - Atlantic Station,0,0,2019-01-16 08:47:00,1
3881,47674289,08:49:00,08:49:00,80405,23,804 - Atlantic Station,0,0,2019-01-16 08:49:00,1
3882,47674289,08:52:00,08:52:00,80404,24,804 - Atlantic Station,0,0,2019-01-16 08:52:00,1
3883,47674289,08:56:00,08:56:00,80403,25,804 - Atlantic Station,0,0,2019-01-16 08:56:00,1
3884,47674289,08:58:00,08:58:00,80402,26,804 - Atlantic Station,0,0,2019-01-16 08:58:00,1
3885,47674289,09:00:00,09:00:00,80401,27,804 - Atlantic Station,0,0,2019-01-16 09:00:00,1
3886,47674291,05:14:00,05:14:00,80427,1,804 - Atlantic Station,0,0,2019-01-16 05:14:00,1
3887,47674291,05:16:00,05:16:00,80426,2,804 - Atlantic Station,0,0,2019-01-16 05:16:00,1
3888,47674291,05:18:00,05:18:00,80425,3,804 - Atlantic Station,0,0,2019-01-16 05:18:00,1
3889,47674291,05:21:00,05:21:00,80424,4,804 - Atlantic Station,0,0,2019-01-16 05:21:00,1
3890,47674291,05:25:00,05:25:00,80423,5,804 - Atlantic Station,0,0,2019-01-16 05:25:00,1
3891,47674291,05:28:00,05:28:00,80422,6,804 - Atlantic Station,0,0,2019-01-16 05:28:00,1
3892,47674291,05:33:00,05:33:00,80421,7,804 - Atlantic Station,0,0,2019-01-16 05:33:00,1
3893,47674291,05:36:00,05:36:00,80420,8,804 - Atlantic Station,0,0,2019-01-16 05:36:00,1
3894,47674291,05:38:00,05:38:00,80419,9,804 - Atlantic Station,0,0,2019-01-16 05:38:00,1
3895,47674291,05:40:00,05:40:00,80418,10,804 - Atlantic Station,0,0,2019-01-16 05:40:00,1
3896,47674291,05:41:00,05:41:00,80417,11,804 - Atlantic Station,0,0,2019-01-16 05:41:00,1
3897,47674291,05:43:00,05:43:00,80416,12,804 - Atlantic Station,0,0,2019-01-16 05:43:00,1
3898,47674291,05:46:00,05:46:00,80415,13,804 - Atlantic Station,0,0,2019-01-16 05:46:00,1
3899,47674291,05:50:00,05:50:00,80414,14,804 - Atlantic Station,0,0,2019-01-16 05:50:00,1
3900,47674291,05:53:00,05:53:00,80413,15,804 - Atlantic Station,0,0,2019-01-16 05:53:00,1
3901,47674291,05:55:00,05:55:00,80412,16,804 - Atlantic Station,0,0,2019-01-16 05:55:00,1
3902,47674291,05:57:00,05:57:00,80411,17,804 - Atlantic Station,0,0,2019-01-16 05:57:00,1
3903,47674291,06:00:00,06:00:00,80410,18,804 - Atlantic Station,0,0,2019-01-16 06:00:00,1
3904,47674291,06:02:00,06:02:00,80409,19,804 - Atlantic Station,0,0,2019-01-16 06:02:00,1
3905,47674291,06:06:00,06:06:00,80408,20,804 - Atlantic Station,0,0,2019-01-16 06:06:00,1
3906,47674291,06:10:00,06:10:00,80407,21,804 - Atlantic Station,0,0,2019-01-16 06:10:00,1
3907,47674291,06:12:00,06:12:00,80406,22,804 - Atlantic Station,0,0,2019-01-16 06:12:00,1
3908,47674291,06:14:00,06:14:00,80405,23,804 - Atlantic Station,0,0,2019-01-16 06:14:00,1
3909,47674291,06:17:00,06:17:00,80404,24,804 - Atlantic Station,0,0,2019-01-16 06:17:00,1
3910,47674291,06:21:00,06:21:00,80403,25,804 - Atlantic Station,0,0,2019-01-16 06:21:00,1
3911,47674291,06:23:00,06:23:00,80402,26,804 - Atlantic Station,0,0,2019-01-16 06:23:00,1
3912,47674291,06:25:00,06:25:00,80401,27,804 - Atlantic Station,0,0,2019-01-16 06:25:00,1
3913,47674292,06:31:00,06:31:00,80401,1,804 - Azusa / Citrus,0,0,2019-01-16 06:31:00,0
3914,47674292,06:33:00,06:33:00,80402,2,804 - Azusa / Citrus,0,0,2019-01-16 06:33:00,0
3915,47674292,06:36:00,06:36:00,80403,3,804 - Azusa / Citrus,0,0,2019-01-16 06:36:00,0
3916,47674292,06:41:00,06:41:00,80404,4,804 - Azusa / Citrus,0,0,2019-01-16 06:41:00,0
3917,47674292,06:44:00,06:44:00,80405,5,804 - Azusa / Citrus,0,0,2019-01-16 06:44:00,0
3918,47674292,06:45:00,06:45:00,80406,6,804 - Azusa / Citrus,0,0,2019-01-16 06:45:00,0
3919,47674292,06:47:00,06:47:00,80407,7,804 - Azusa / Citrus,0,0,2019-01-16 06:47:00,0
3920,47674292,06:51:00,06:51:00,80408,8,804 - Azusa / Citrus,0,0,2019-01-16 06:51:00,0
3921,47674292,06:55:00,06:55:00,80409,9,804 - Azusa / Citrus,0,0,2019-01-16 06:55:00,0
3922,47674292,06:57:00,06:57:00,80410,10,804 - Azusa / Citrus,0,0,2019-01-16 06:57:00,0
3923,47674292,07:00:00,07:00:00,80411,11,804 - Azusa / Citrus,0,0,2019-01-16 07:00:00,0
3924,47674292,07:02:00,07:02:00,80412,12,804 - Azusa / Citrus,0,0,2019-01-16 07:02:00,0
3925,47674292,07:04:00,07:04:00,80413,13,804 - Azusa / Citrus,0,0,2019-01-16 07:04:00,0
3926,47674292,07:08:00,07:08:00,80414,14,804 - Azusa / Citrus,0,0,2019-01-16 07:08:00,0
3927,47674292,07:11:00,07:11:00,80415,15,804 - Azusa / Citrus,0,0,2019-01-16 07:11:00,0
3928,47674292,07:14:00,07:14:00,80416,16,804 - Azusa / Citrus,0,0,2019-01-16 07:14:00,0
3929,47674292,07:17:00,07:17:00,80417,17,804 - Azusa / Citrus,0,0,2019-01-16 07:17:00,0
3930,47674292,07:18:00,07:18:00,80418,18,804 - Azusa / Citrus,0,0,2019-01-16 07:18:00,0
3931,47674292,07:20:00,07:20:00,80419,19,804 - Azusa / Citrus,0,0,2019-01-16 07:20:00,0
3932,47674292,07:22:00,07:22:00,80420,20,804 - Azusa / Citrus,0,0,2019-01-16 07:22:00,0
3933,47674292,07:25:00,07:25:00,80421,21,804 - Azusa / Citrus,0,0,2019-01-16 07:25:00,0
3934,47674292,07:30:00,07:30:00,80422,22,804 - Azusa / Citrus,0,0,2019-01-16 07:30:00,0
3935,47674292,07:33:00,07:33:00,80423,23,804 - Azusa / Citrus,0,0,2019-01-16 07:33:00,0
3936,47674292,07:36:00,07:36:00,80424,24,804 - Azusa / Citrus,0,0,2019-01-16 07:36:00,0
3937,47674292,07:40:00,07:40:00,80425,25,804 - Azusa / Citrus,0,0,2019-01-16 07:40:00,0
3938,47674292,07:42:00,07:42:00,80426,26,804 - Azusa / Citrus,0,0,2019-01-16 07:42:00,0
3939,47674292,07:44:00,07:44:00,80427,27,804 - Azusa / Citrus,0,0,2019-01-16 07:44:00,0
3940,47674293,09:05:00,09:05:00,80401,1,804 - Azusa / Citrus,0,0,2019-01-16 09:05:00,0
3941,47674293,09:07:00,09:07:00,80402,2,804 - Azusa / Citrus,0,0,2019-01-16 09:07:00,0
3942,47674293,09:10:00,09:10:00,80403,3,804 - Azusa / Citrus,0,0,2019-01-16 09:10:00,0
3943,47674293,09:15:00,09:15:00,80404,4,804 - Azusa / Citrus,0,0,2019-01-16 09:15:00,0
3944,47674293,09:18:00,09:18:00,80405,5,804 - Azusa / Citrus,0,0,2019-01-16 09:18:00,0
3945,47674293,09:19:00,09:19:00,80406,6,804 - Azusa / Citrus,0,0,2019-01-16 09:19:00,0
3946,47674293,09:21:00,09:21:00,80407,7,804 - Azusa / Citrus,0,0,2019-01-16 09:21:00,0
3947,47674293,09:25:00,09:25:00,80408,8,804 - Azusa / Citrus,0,0,2019-01-16 09:25:00,0
3948,47674293,09:29:00,09:29:00,80409,9,804 - Azusa / Citrus,0,0,2019-01-16 09:29:00,0
3949,47674293,09:31:00,09:31:00,80410,10,804 - Azusa / Citrus,0,0,2019-01-16 09:31:00,0
3950,47674293,09:34:00,09:34:00,80411,11,804 - Azusa / Citrus,0,0,2019-01-16 09:34:00,0
3951,47674293,09:36:00,09:36:00,80412,12,804 - Azusa / Citrus,0,0,2019-01-16 09:36:00,0
3952,47674293,09:38:00,09:38:00,80413,13,804 - Azusa / Citrus,0,0,2019-01-16 09:38:00,0
3953,47674293,09:42:00,09:42:00,80414,14,804 - Azusa / Citrus,0,0,2019-01-16 09:42:00,0
3954,47674293,09:45:00,09:45:00,80415,15,804 - Azusa / Citrus,0,0,2019-01-16 09:45:00,0
3955,47674293,09:48:00,09:48:00,80416,16,804 - Azusa / Citrus,0,0,2019-01-16 09:48:00,0
3956,47674293,09:51:00,09:51:00,80417,17,804 - Azusa / Citrus,0,0,2019-01-16 09:51:00,0
3957,47674293,09:52:00,09:52:00,80418,18,804 - Azusa / Citrus,0,0,2019-01-16 09:52:00,0
3958,47674293,09:54:00,09:54:00,80419,19,804 - Azusa / Citrus,0,0,2019-01-16 09:54:00,0
3959,47674293,09:56:00,09:56:00,80420,20,804 - Azusa / Citrus,0,0,2019-01-16 09:56:00,0
3960,47674293,09:59:00,09:59:00,80421,21,804 - Azusa / Citrus,0,0,2019-01-16 09:59:00,0
3961,47674293,10:04:00,10:04:00,80422,22,804 - Azusa / Citrus,0,0,2019-01-16 10:04:00,0
3962,47674293,10:07:00,10:07:00,80423,23,804 - Azusa / Citrus,0,0,2019-01-16 10:07:00,0
3963,47674293,10:10:00,10:10:00,80424,24,804 - Azusa / Citrus,0,0,2019-01-16 10:10:00,0
3964,47674293,10:14:00,10:14:00,80425,25,804 - Azusa / Citrus,0,0,2019-01-16 10:14:00,0
3965,47674293,10:16:00,10:16:00,80426,26,804 - Azusa / Citrus,0,0,2019-01-16 10:16:00,0
3966,47674293,10:18:00,10:18:00,80427,27,804 - Azusa / Citrus,0,0,2019-01-16 10:18:00,0
3967,47674294,10:26:00,10:26:00,80427,1,804 - Atlantic Station,0,0,2019-01-16 10:26:00,1
3968,47674294,10:28:00,10:28:00,80426,2,804 - Atlantic Station,0,0,2019-01-16 10:28:00,1
3969,47674294,10:30:00,10:30:00,80425,3,804 - Atlantic Station,0,0,2019-01-16 10:30:00,1
